1250,D,2024-12-29
1251,C,2024-07-19
1252,C,2025-02-19
1253,A,2024-08-10
1254,A,2025-01-21
1255,F,2024-06-15
1256,B,2024-07-19
1257,D,2024-11-13
1258,A,2024-06-10
1259,C,2024-06-12
1260,D,2024-07-16
1261,A,2024-09-30
1262,B,2024-12-03
1263,D,2025-05-16
1264,F,2024-08-07
1265,A,2024-08-09
1266,D,2024-07-23
1267,D,2025-04-28
1268,C,2024-08-02
1269,C,2024-08-28
1270,C,2024-09-17
1271,D,2024-06-19
1272,A,2024-07-31
1273,F,2024-10-23
1274,A,2025-04-03
1275,F,2024-09-21
1276,A,2025-04-16
1277,A,2024-06-19
1278,B,2024-07-20
1279,B,2024-06-16
1280,F,2024-07-15
1281,B,2024-06-16
1282,D,2025-03-10
1283,B,2025-03-22
1284,D,2025-01-04
1285,B,2025-04-09
1286,D,2025-02-11
1287,F,2024-12-11
1288,A,2024-10-25
1289,B,2024-08-18
1290,C,2025-04-17
1291,D,2024-08-31
1292,B,2024-06-06
1293,C,2024-10-15
1294,B,2024-11-30
1295,C,2025-01-26
1296,B,2024-11-08
1297,C,2025-03-17
1298,B,2024-09-03
1299,B,2025-04-01
1300,F,2024-07-26
1301,A,2025-01-08
1302,D,2025-03-15
1303,F,2024-12-26
1304,D,2024-11-16
1305,C,2024-07-11
1306,C,2025-03-17
1307,C,2024-09-15
1308,C,2025-05-05
1309,B,2024-07-19
1310,D,2024-10-31
1311,F,2024-05-30
1312,A,2024-08-01
1313,B,2025-05-14
1314,B,2024-12-25
1315,D,2025-02-27
1316,F,2024-06-19
1317,D,2025-05-08
1318,D,2024-09-05
1319,C,2025-05-17
1320,C,2025-05-20
1321,C,2025-01-25
1322,F,2025-02-20
1323,C,2025-04-29
1324,C,2025-04-08
1325,B,2024-10-25
1326,D,2024-12-27
1327,B,2025-05-10
1328,D,2024-06-15
1329,B,2025-02-11
1330,B,2025-04-11
1331,A,2024-06-24
1332,A,2024-08-07
1333,C,2024-07-11
1334,B,2024-10-03
1335,F,2025-04-08
1336,A,2024-06-09
1337,C,2024-09-18
1338,B,2025-05-19
1339,C,2024-05-25
1340,D,2024-12-30
1341,F,2024-10-07
1342,B,2024-11-10
1343,D,2025-05-15
1344,F,2024-11-24
1345,A,2025-03-09
1346,C,2024-10-05
1347,D,2024-11-21
1348,F,2024-06-26
1349,C,2025-02-28
1350,F,2024-12-10
1351,C,2024-09-21
1352,F,2025-04-29
1353,F,2025-03-25
1354,A,2025-02-15
1355,A,2025-02-27
1356,C,2025-01-12
1357,B,2025-04-19
1358,A,2024-07-23
1359,B,2024-08-27
1360,C,2025-01-06
1361,B,2025-01-27
1362,C,2024-06-13
1363,C,2024-11-13
1364,B,2024-11-30
1365,C,2024-08-26
1366,C,2024-10-08
1367,C,2024-11-19
1368,A,2024-08-22
1369,C,2024-05-30
1370,D,2025-04-30
1371,C,2024-12-12
1372,F,2024-09-12
1373,B,2024-07-22
1374,D,2024-11-08
1375,C,2025-02-22
1376,B,2025-04-23
1377,F,2024-05-25
1378,D,2025-02-25
1379,F,2024-09-17
1380,B,2024-08-27
1381,A,2024-06-05
1382,B,2025-03-04
1383,A,2025-05-14
1384,B,2024-10-14
1385,F,2024-06-12
1386,C,2025-05-02
1387,D,2024-10-21
1388,F,2025-03-24
1389,B,2024-08-05
1390,A,2025-02-20
1391,D,2024-10-05
1392,B,2024-12-27
1393,F,2024-06-29
1394,C,2025-04-03
1395,F,2025-05-22
1396,D,2024-11-09
1397,C,2025-01-27
1398,A,2024-05-28
1399,B,2025-02-13
1400,F,2025-03-05
1401,F,2024-10-24
1402,B,2024-07-05
1403,C,2025-05-12
1404,C,2024-10-27
1405,D,2024-12-17
1406,D,2024-11-20
1407,B,2024-09-07
1408,C,2025-02-17
1409,A,2025-01-01
1410,D,2024-05-29
1411,A,2024-06-19
1412,F,2024-06-10
1413,C,2025-01-15
1414,D,2024-09-26
1415,D,2025-03-20
1416,B,2025-02-08
1417,B,2024-06-21
1418,B,2025-02-25
1419,C,2025-01-11
1420,B,2024-09-24
1421,B,2024-10-04
1422,F,2024-12-29
1423,C,2025-01-10
1424,F,2024-08-27
1425,B,2024-06-09
1426,B,2024-12-26
1427,D,2024-11-01
1428,A,2025-03-12
1429,B,2024-11-06
1430,A,2024-08-31
1431,A,2024-11-28
1432,A,2025-01-28
1433,B,2024-10-30
1434,C,2025-03-15
1435,A,2024-06-12
1436,A,2025-05-22
1437,B,2025-05-12
1438,C,2024-08-23
1439,C,2025-04-08
1440,C,2025-05-22
1441,C,2024-07-16
1442,F,2024-06-03
1443,C,2024-07-26
1444,B,2025-01-10
1445,C,2024-10-23
1446,D,2024-09-16
1447,D,2024-10-20
1448,D,2025-05-16
1449,D,2025-04-03
1450,A,2025-04-19
1451,D,2024-09-11
1452,C,2024-08-30
1453,D,2024-08-23
1454,D,2024-06-14
1455,F,2025-05-18
1456,A,2024-09-10
1457,B,2025-05-06
1458,A,2025-03-25
1459,B,2024-08-11
1460,F,2024-09-07
1461,D,2024-05-27
1462,C,2024-06-02
1463,F,2025-02-24
1464,F,2024-10-26
1465,B,2025-02-03
1466,A,2024-10-04
1467,F,2025-03-01
1468,D,2024-09-17
1469,A,2024-09-24
1470,D,2024-06-30
1471,B,2024-12-17
1472,B,2024-11-12
1473,F,2024-08-19
1474,C,2024-09-22
1475,F,2025-02-18
1476,B,2025-02-02
1477,B,2024-10-03
1478,F,2025-01-09
1479,F,2025-02-20
1480,A,2025-02-23
1481,A,2025-04-10
1482,B,2025-04-17
1483,C,2024-08-06
1484,B,2025-04-07
1485,D,2025-05-04
1486,A,2024-11-05
1487,C,2024-10-05
1488,D,2024-08-17
1489,A,2025-01-09
1490,D,2025-02-13
1491,C,2025-05-10
1492,C,2025-03-06
1493,B,2024-09-29
1494,A,2025-02-23
1495,C,2024-08-13
1496,F,2025-04-13
1497,A,2024-07-27
1498,F,2024-11-19
1499,F,2025-01-29
1500,C,2024-10-31
1501,C,2024-09-10
1502,D,2024-11-13
1503,C,2025-04-29
1504,B,2025-04-01
1505,F,2025-03-13
1506,F,2024-11-24
1507,B,2025-02-13
1508,C,2024-11-04
1509,C,2024-06-20
1510,C,2025-03-09
1511,B,2024-12-14
1512,B,2024-09-23
1513,D,2025-02-04
1514,C,2025-05-09
1515,B,2025-02-23
1516,D,2024-10-08
1517,B,2025-04-05
1518,D,2025-02-05
1519,A,2025-02-07
1520,F,2025-05-04
1521,C,2024-10-10
1522,C,2025-04-24
1523,C,2024-10-24
1524,F,2025-03-19
1525,F,2025-05-19
1526,D,2024-10-22
1527,C,2024-10-26
1528,D,2024-08-31
1529,D,2024-10-15
1530,C,2024-09-05
1531,F,2024-09-24
1532,B,2025-02-11
1533,C,2024-11-01
1534,C,2024-07-21
1535,B,2025-03-06
1536,D,2024-08-04
1537,F,2024-12-21
1538,F,2024-12-05
1539,D,2024-09-03
1540,D,2024-06-14
1541,D,2024-11-05
1542,A,2024-12-04
1543,C,2024-07-12
1544,C,2024-10-30
1545,D,2025-01-06
1546,C,2025-04-22
1547,B,2025-05-01
1548,C,2024-06-14
1549,D,2025-05-15
1550,B,2025-01-21
1551,D,2024-11-17
1552,A,2024-10-26
1553,B,2024-09-21
1554,B,2024-07-04
1555,B,2024-10-30
1556,C,2024-06-17
1557,B,2024-07-23
1558,D,2024-10-22
1559,D,2024-08-31
1560,F,2025-02-14
1561,C,2025-02-27
1562,A,2024-07-31
1563,F,2024-07-03
1564,D,2025-03-20
1565,B,2024-12-20
1566,F,2025-03-27
1567,F,2024-06-02
1568,C,2025-01-12
1569,B,2025-03-22
1570,D,2024-06-25
1571,C,2025-01-19
1572,C,2025-04-22
1573,F,2024-10-26
1574,C,2025-04-02
1575,D,2024-10-10
1576,C,2025-03-18
1577,F,2024-08-02
1578,F,2024-12-03
1579,D,2025-01-22
1580,A,2025-01-01
1581,C,2025-05-07
1582,B,2024-11-26
1583,F,2024-11-06
1584,D,2025-01-29
1585,A,2025-01-27
1586,C,2024-06-22
1587,B,2024-11-12
1588,F,2024-05-26
1589,F,2025-02-09
1590,B,2024-07-10
1591,A,2024-08-12
1592,C,2024-08-22
1593,D,2025-02-23
1594,D,2025-03-22
1595,F,2025-04-09
1596,A,2024-10-28
1597,D,2024-09-06
1598,C,2025-05-04
1599,C,2025-02-23
1600,A,2024-10-30
1601,B,2024-10-03
1602,D,2024-05-24
1603,B,2024-12-20
1604,C,2024-06-25
1605,B,2024-10-04
1606,D,2024-09-23
1607,D,2024-07-23
1608,A,2024-12-19
1609,D,2024-08-10
1610,F,2025-03-30
1611,C,2025-04-22
1612,F,2024-10-17
1613,B,2025-02-06
1614,B,2024-08-11
1615,F,2024-10-13
1616,C,2025-04-29
1617,B,2025-05-24
1618,F,2025-02-07
1619,C,2024-06-04
1620,C,2024-11-02
1621,F,2024-12-10
1622,C,2025-03-02
1623,D,2024-09-28
1624,D,2025-05-04
1625,B,2024-08-23
1626,B,2025-05-23
1627,D,2024-12-30
1628,F,2024-08-04
1629,C,2024-07-31
1630,F,2024-07-11
1631,B,2025-02-17
1632,C,2024-07-07
1633,C,2025-02-19
1634,C,2025-03-14
1635,A,2024-09-04
1636,A,2024-09-28
1637,A,2024-08-15
1638,D,2025-02-27
1639,D,2024-08-03
1640,C,2024-08-27
1641,C,2024-11-10
1642,B,2024-05-30
1643,F,2025-01-09
1644,B,2025-01-06
1645,C,2024-06-16
1646,B,2024-11-27
1647,D,2024-11-01
1648,C,2024-10-08
1649,B,2025-02-01
1650,C,2025-03-11
1651,B,2025-02-21
1652,A,2025-01-01
1653,D,2024-08-03
1654,A,2024-08-27
1655,C,2024-10-17
1656,C,2024-10-15
1657,A,2024-07-05
1658,A,2024-06-20
1659,B,2024-09-13
1660,B,2024-11-12
1661,D,2024-11-28
1662,C,2025-01-03
1663,B,2024-06-08
1664,C,2024-11-25
1665,D,2024-11-27
1666,D,2024-10-29
1667,C,2024-06-14
1668,C,2025-03-14
1669,B,2025-02-28
1670,F,2025-03-22
1671,B,2025-04-25
1672,B,2024-08-22
1673,D,2024-12-26
1674,F,2024-10-11
1675,F,2024-08-11
1676,B,2024-12-04
1677,D,2024-08-04
1678,F,2025-02-22
1679,A,2024-05-24
1680,A,2024-10-30
1681,B,2025-03-04
1682,F,2024-06-29
1683,D,2025-03-22
1684,A,2024-12-06
1685,B,2024-10-21
1686,C,2024-05-26
1687,B,2025-02-18
1688,D,2024-10-03
1689,F,2024-06-18
1690,C,2024-08-16
1691,F,2024-07-07
1692,F,2025-04-18
1693,C,2024-12-23
1694,A,2025-01-14
1695,B,2025-03-28
1696,B,2025-04-25
1697,F,2025-02-23
1698,D,2025-01-05
1699,A,2025-03-30
1700,D,2024-08-30
1701,D,2024-11-05
1702,F,2025-03-20
1703,A,2024-08-10
1704,A,2025-02-05
1705,F,2024-11-04
1706,F,2024-06-03
1707,A,2025-03-02
1708,B,2024-08-15
1709,F,2024-07-31
1710,B,2024-07-17
1711,C,2024-09-10
1712,D,2025-01-06
1713,D,2024-05-31
1714,B,2025-04-11
1715,B,2024-09-01
1716,D,2025-02-25
1717,F,2024-07-11
1718,C,2025-04-23
1719,D,2024-10-17
1720,C,2024-06-03
1721,A,2024-12-17
1722,D,2024-06-29
1723,D,2024-10-07
1724,A,2025-01-09
1725,C,2024-10-01
1726,F,2024-08-27
1727,D,2024-12-23
1728,C,2024-10-30
1729,A,2025-05-19
1730,A,2025-04-30
1731,C,2025-01-05
1732,B,2024-11-16
1733,A,2024-09-05
1734,D,2024-08-20
1735,D,2024-06-10
1736,C,2025-01-16
1737,C,2025-01-07
1738,D,2024-08-28
1739,B,2024-07-24
1740,D,2024-11-08
1741,A,2024-06-02
1742,D,2025-01-24
1743,C,2024-08-10
1744,D,2024-08-02
1745,A,2024-11-01
1746,D,2025-04-28
1747,B,2025-03-17
1748,F,2025-04-10
1749,B,2024-11-28
1750,D,2024-08-02
1751,C,2024-09-29
1752,C,2024-06-24
1753,B,2024-09-14
1754,A,2024-06-25
1755,F,2025-04-25
1756,D,2024-07-19
1757,F,2024-09-10
1758,C,2024-10-22
1759,A,2024-11-24
1760,F,2024-10-25
1761,F,2024-10-07
1762,F,2024-11-24
1763,D,2024-08-12
1764,B,2024-09-22
1765,B,2025-04-16
1766,C,2025-01-06
1767,F,2024-10-28
1768,F,2024-09-09
1769,D,2025-01-01
1770,F,2024-12-18
1771,A,2024-08-15
1772,A,2024-07-24
1773,D,2024-11-15
1774,A,2025-01-01
1775,D,2024-08-25
1776,A,2024-05-24
1777,B,2025-05-01
1778,C,2024-06-21
1779,F,2025-04-17
1780,A,2025-04-01
1781,A,2024-07-11
1782,A,2024-09-26
1783,B,2024-09-29
1784,F,2024-08-20
1785,D,2025-05-05
1786,B,2024-10-31
1787,B,2024-12-06
1788,A,2025-05-16
1789,D,2024-06-02
1790,F,2024-12-20
1791,B,2024-09-20
1792,C,2025-04-10
1793,B,2025-03-09
1794,C,2024-06-10
1795,D,2025-04-07
1796,D,2024-10-08
1797,B,2025-01-17
1798,C,2024-07-10
1799,C,2024-12-02
1800,D,2024-10-18
1801,D,2024-10-24
1802,F,2024-09-27
1803,D,2024-09-03
1804,F,2025-02-16
1805,C,2025-03-16
1806,D,2025-01-05
1807,C,2025-03-16
1808,A,2024-11-05
1809,B,2024-08-09
1810,C,2025-03-19
1811,B,2024-08-30
1812,A,2024-08-27
1813,C,2024-12-07
1814,C,2024-05-29
1815,D,2025-02-22
1816,A,2024-12-09
1817,D,2024-09-04
1818,F,2025-02-18
1819,B,2024-12-30
1820,A,2025-02-18
1821,B,2024-07-03
1822,B,2024-12-26
1823,F,2025-03-07
1824,F,2024-11-23
1825,C,2024-12-02
1826,F,2025-02-24
1827,C,2025-05-07
1828,C,2025-01-14
1829,C,2024-11-28
1830,D,2025-01-01
1831,A,2024-11-29
1832,F,2025-01-14
1833,C,2025-01-03
1834,B,2025-04-22
1835,B,2024-06-24
1836,B,2024-06-11
1837,B,2024-11-16
1838,B,2024-09-26
1839,A,2024-09-04
1840,B,2024-12-30
1841,D,2024-08-14
1842,C,2025-02-12
1843,C,2024-07-18
1844,C,2024-08-25
1845,D,2024-11-13
1846,F,2024-12-01
1847,B,2024-06-03
1848,C,2024-07-17
1849,F,2024-08-25
1850,B,2025-02-03
1851,C,2024-06-21
1852,B,2024-09-08
1853,A,2025-01-17
1854,F,2025-05-22
1855,B,2024-12-12
1856,C,2025-04-11
1857,B,2025-05-24
1858,A,2025-03-28
1859,C,2025-02-26
1860,D,2025-04-25
1861,B,2024-11-05
1862,C,2025-02-01
1863,B,2024-07-17
1864,D,2025-02-26
1865,F,2024-05-24
1866,C,2025-02-01
1867,D,2024-06-29
1868,B,2025-05-03
1869,A,2025-03-25
1870,F,2024-06-22
1871,A,2024-10-15
1872,C,2025-01-25
1873,F,2024-08-14
1874,A,2024-08-26
1875,F,2025-03-02
1876,A,2024-10-21
1877,D,2024-11-28
1878,D,2025-05-10
1879,C,2025-03-14
1880,C,2024-08-19
1881,F,2025-01-05
1882,A,2025-03-30
1883,B,2024-08-23
1884,F,2024-09-20
1885,D,2025-04-30
1886,C,2024-06-03
1887,C,2024-10-15
1888,A,2024-09-28
1889,B,2024-08-06
1890,A,2025-01-06
1891,C,2024-11-30
1892,B,2024-06-04
1893,B,2024-10-15
1894,B,2024-07-30
1895,C,2024-11-29
1896,F,2025-02-13
1897,F,2024-06-17
1898,D,2024-06-27
1899,B,2024-06-14
1900,B,2025-04-08
1901,B,2025-01-08
1902,B,2024-07-08
1903,B,2024-08-10
1904,C,2024-12-22
1905,D,2024-07-04
1906,D,2024-09-27
1907,A,2025-04-14
1908,F,2024-12-02
1909,D,2024-12-16
1910,A,2024-06-13
1911,D,2024-08-28
1912,A,2024-10-27
1913,A,2024-09-28
1914,B,2024-06-06
1915,B,2024-06-08
1916,F,2024-11-07
1917,D,2024-08-26
1918,F,2025-04-26
1919,C,2025-02-24
1920,C,2024-12-07
1921,C,2025-04-18
1922,B,2025-05-02
1923,B,2025-05-11
1924,A,2024-05-26
1925,F,2025-01-31
1926,F,2024-06-14
1927,B,2024-12-03
1928,F,2024-06-09
1929,B,2024-09-11
1930,F,2024-06-11
1931,F,2024-06-27
1932,F,2024-09-19
1933,B,2025-03-15
1934,A,2025-02-06
1935,B,2025-03-09
1936,D,2025-01-22
1937,C,2025-03-07
1938,B,2024-08-13
1939,D,2024-06-27
1940,A,2024-10-31
1941,C,2024-10-24
1942,C,2024-07-06
1943,C,2024-08-11
1944,D,2025-01-08
1945,B,2024-11-27
1946,C,2025-02-01
1947,C,2024-05-31
1948,A,2024-12-14
1949,F,2025-01-30
1950,D,2025-04-21
1951,A,2025-04-10
1952,B,2024-11-07
1953,A,2024-06-14
1954,D,2025-04-02
1955,A,2024-06-14
1956,A,2024-06-24
1957,D,2025-05-15
1958,D,2025-02-03
1959,C,2024-09-15
1960,F,2025-05-16
1961,F,2025-04-19
1962,A,2025-04-22
1963,D,2024-06-28
1964,C,2024-08-04
1965,B,2024-07-30
1966,B,2025-02-26
1967,C,2024-07-13
1968,D,2025-04-27
1969,F,2024-11-01
1970,B,2024-10-02
1971,F,2024-09-27
1972,D,2024-05-27
1973,F,2024-11-05
1974,B,2025-05-20
1975,D,2024-10-06
1976,B,2025-01-08
1977,A,2024-10-01
1978,A,2025-01-10
1979,D,2025-04-22
1980,F,2025-02-14
1981,D,2024-05-31
1982,A,2024-09-22
1983,D,2025-01-22
1984,F,2025-03-06
1985,B,2024-08-17
1986,F,2024-09-30
1987,A,2025-02-14
1988,A,2024-07-24
1989,B,2024-10-28
1990,D,2025-03-26
1991,B,2024-11-22
1992,C,2025-03-11
1993,F,2024-08-19
1994,D,2024-09-19
1995,A,2024-10-20
1996,C,2024-10-22
1997,F,2025-01-29
1998,A,2024-07-03
1999,B,2025-05-01
2000,D,2024-11-25
2001,A,2024-11-03
2002,A,2025-04-15
2003,F,2024-11-18
2004,D,2025-04-19
2005,A,2024-09-27
2006,B,2025-04-11
2007,D,2024-11-05
2008,B,2024-06-16
2009,F,2025-03-14
2010,D,2025-03-14
2011,B,2024-09-05
2012,D,2025-05-23
2013,F,2025-02-21
2014,B,2025-03-14
2015,A,2024-11-02
2016,D,2024-08-17
2017,B,2024-09-01
2018,D,2024-06-21
2019,A,2024-12-13
2020,A,2024-10-15
2021,F,2024-07-11
2022,B,2024-09-20
2023,D,2025-05-11
2024,F,2024-09-19
2025,C,2025-01-02
2026,C,2025-04-13
2027,A,2024-08-28
2028,F,2024-12-28
2029,B,2025-05-03
2030,D,2025-02-26
2031,D,2024-10-09
2032,B,2024-10-12
2033,F,2024-08-07
2034,F,2025-05-14
2035,A,2025-04-04
2036,C,2024-09-03
2037,C,2024-07-29
2038,B,2024-11-27
2039,A,2024-12-30
2040,A,2025-03-27
2041,F,2025-01-28
2042,D,2024-12-28
2043,B,2025-04-03
2044,C,2025-03-22
2045,F,2025-03-01
2046,B,2024-07-10
2047,D,2025-01-27
2048,D,2024-07-14
2049,C,2025-02-19
2050,A,2024-09-19
2051,A,2024-11-02
2052,F,2025-04-21
2053,F,2024-10-10
2054,C,2024-12-01
2055,B,2025-02-23
2056,D,2024-11-18
2057,C,2024-05-24
2058,B,2024-06-12
2059,A,2024-10-07
2060,C,2024-12-05
2061,C,2024-06-21
2062,C,2024-08-11
2063,C,2024-11-06
2064,B,2024-08-27
2065,F,2025-02-05
2066,D,2024-08-06
2067,C,2025-05-13
2068,B,2025-04-14
2069,F,2024-10-23
2070,A,2025-03-17
2071,C,2024-11-09
2072,F,2024-10-28
2073,F,2024-06-11
2074,D,2024-06-01
2075,D,2025-03-21
2076,C,2024-07-25
2077,C,2024-10-09
2078,C,2024-06-19
2079,A,2025-04-12
2080,B,2024-12-30
2081,B,2024-07-25
2082,B,2025-01-03
2083,F,2024-11-11
2084,D,2024-09-19
2085,B,2024-11-04
2086,A,2025-01-14
2087,F,2025-03-31
2088,B,2024-11-10
2089,F,2025-05-03
2090,C,2024-07-18
2091,A,2024-11-03
2092,A,2024-08-27
2093,D,2024-10-12
2094,C,2024-10-08
2095,D,2024-09-26
2096,C,2025-01-08
2097,C,2024-11-30
2098,D,2024-06-06
2099,D,2024-09-08
2100,C,2024-09-15
2101,D,2024-06-20
2102,C,2024-08-27
2103,C,2025-04-16
2104,C,2025-05-09
2105,F,2024-08-14
2106,A,2024-09-25
2107,B,2025-03-13
2108,C,2025-05-07
2109,C,2024-08-27
2110,A,2025-01-05
2111,D,2025-02-18
2112,D,2024-08-22
2113,A,2025-05-12
2114,D,2024-06-25
2115,F,2025-03-17
2116,B,2025-02-04
2117,A,2025-03-27
2118,B,2025-04-03
2119,A,2025-05-21
2120,A,2024-11-14
2121,D,2025-04-16
2122,A,2024-05-25
2123,B,2025-03-03
2124,C,2025-03-15
2125,A,2025-05-13
2126,A,2025-01-07
2127,A,2024-12-30
2128,F,2025-03-30
2129,C,2025-01-19
2130,F,2024-09-27
2131,C,2025-03-24
2132,C,2025-05-12
2133,F,2025-04-11
2134,C,2025-04-12
2135,F,2025-03-11
2136,C,2024-11-09
2137,C,2024-10-09
2138,F,2024-09-24
2139,B,2024-11-17
2140,C,2025-01-31
2141,D,2024-12-07
2142,F,2025-02-16
2143,D,2024-10-21
2144,A,2025-04-09
2145,F,2024-10-04
2146,B,2025-04-17
2147,F,2024-10-01
2148,C,2024-07-09
2149,A,2025-02-24
2150,B,2025-01-28
2151,F,2024-11-28
2152,A,2025-05-11
2153,D,2025-05-13
2154,F,2024-08-15
2155,D,2024-09-16
2156,B,2024-10-31
2157,C,2025-01-29
2158,B,2025-01-14
2159,A,2025-05-07
2160,C,2025-04-08
2161,F,2024-05-29
2162,A,2025-02-03
2163,D,2025-01-25
2164,B,2025-04-25
2165,A,2024-08-23
2166,B,2025-02-01
2167,D,2024-08-26
2168,B,2024-08-31
2169,A,2025-03-15
2170,C,2025-04-23
2171,F,2025-01-20
2172,D,2024-06-16
2173,F,2024-11-25
2174,C,2024-07-16
2175,C,2025-03-07
2176,B,2025-03-14
2177,A,2024-11-23
2178,B,2024-09-14
2179,D,2025-02-26
2180,C,2025-02-28
2181,D,2025-03-24
2182,A,2024-07-29
2183,D,2025-01-16
2184,F,2024-12-03
2185,F,2024-08-25
2186,C,2025-05-01
2187,F,2025-02-26
2188,C,2024-07-07
2189,F,2024-09-02
2190,F,2025-02-08
2191,D,2024-09-27
2192,B,2025-03-01
2193,A,2024-05-31
2194,F,2024-08-28
2195,F,2024-11-17
2196,C,2024-09-18
2197,F,2024-09-17
2198,A,2025-03-05
2199,C,2024-08-10
2200,B,2024-06-08
2201,D,2024-11-18
2202,B,2024-08-08
2203,B,2025-03-16
2204,C,2024-11-13
2205,B,2025-04-16
2206,F,2024-07-01
2207,A,2024-10-18
2208,F,2024-06-21
2209,B,2024-08-17
2210,A,2024-12-07
2211,B,2025-01-21
2212,C,2024-08-20
2213,F,2024-06-07
2214,B,2024-05-26
2215,D,2024-10-22
2216,F,2024-08-12
2217,A,2024-06-22
2218,B,2024-09-09
2219,B,2025-02-22
2220,C,2024-09-06
2221,D,2024-08-05
2222,C,2024-12-15
2223,B,2024-06-06
2224,B,2024-11-20
2225,A,2025-01-13
2226,D,2025-03-20
2227,A,2025-04-21
2228,C,2024-12-04
2229,F,2024-10-31
2230,C,2024-11-07
2231,F,2024-12-17
2232,A,2025-04-09
2233,F,2025-01-11
2234,F,2024-11-20
2235,A,2025-03-29
2236,F,2024-09-19
2237,D,2024-12-04
2238,A,2024-11-23
2239,A,2024-07-26
2240,F,2025-01-22
2241,A,2024-09-29
2242,C,2025-05-09
2243,B,2024-12-26
2244,A,2024-07-01
2245,D,2025-02-05
2246,A,2024-10-13
2247,F,2025-01-21
2248,A,2024-07-31
2249,C,2024-10-31
2250,B,2024-08-31
2251,B,2024-08-05
2252,F,2024-12-31
2253,C,2024-06-18
2254,C,2025-02-26
2255,C,2024-12-16
2256,A,2024-10-16
2257,A,2025-05-04
2258,C,2025-04-03
2259,B,2025-04-29
2260,A,2024-07-07
2261,D,2025-01-24
2262,A,2025-01-09
2263,F,2024-10-16
2264,A,2024-10-04
2265,B,2024-08-31
2266,B,2024-08-20
2267,A,2024-11-13
2268,C,2024-11-27
2269,F,2025-01-06
2270,D,2024-09-02
2271,C,2025-04-21
2272,D,2024-09-16
2273,D,2025-02-12
2274,A,2025-04-19
2275,A,2025-04-28
2276,D,2024-07-15
2277,D,2024-10-16
2278,B,2024-10-17
2279,D,2025-03-17
2280,A,2025-05-24
2281,C,2024-07-10
2282,B,2025-05-11
2283,F,2025-03-25
2284,A,2024-07-23
2285,C,2024-08-18
2286,C,2025-04-01
2287,A,2024-07-20
2288,A,2024-11-26
2289,F,2024-09-18
2290,C,2024-07-27
2291,C,2024-09-09
2292,B,2025-01-30
2293,A,2024-05-29
2294,D,2024-11-20
2295,A,2024-08-26
2296,F,2025-02-15
2297,F,2025-02-07
2298,D,2025-04-15
2299,A,2024-10-19
2300,B,2024-08-23
2301,F,2024-11-01
2302,F,2024-07-23
2303,C,2025-04-03
2304,C,2025-01-29
2305,A,2025-04-15
2306,D,2024-07-14
2307,B,2024-06-19
2308,C,2025-05-13
2309,D,2024-10-12
2310,B,2024-09-30
2311,F,2024-12-21
2312,F,2025-05-01
2313,A,2024-12-25
2314,B,2025-04-06
2315,A,2024-10-24
2316,B,2025-02-27
2317,F,2024-08-17
2318,A,2025-05-08
2319,B,2025-04-27
2320,D,2024-06-01
2321,F,2024-11-05
2322,A,2025-03-11
2323,D,2024-12-21
2324,A,2025-05-20
2325,C,2024-06-08
2326,F,2024-10-10
2327,C,2025-03-29
2328,B,2025-01-31
2329,A,2025-01-05
2330,F,2024-11-18
2331,C,2025-01-19
2332,A,2024-12-29
2333,B,2024-05-26
2334,D,2024-12-05
2335,D,2025-04-12
2336,C,2024-09-24
2337,D,2024-09-02
2338,A,2024-08-01
2339,D,2024-06-24
2340,C,2025-05-07
2341,B,2024-08-17
2342,A,2025-03-27
2343,B,2024-12-08
2344,A,2025-05-06
2345,D,2024-10-12
2346,F,2025-01-29
2347,A,2024-06-11
2348,A,2024-12-29
2349,C,2024-08-02
2350,F,2024-12-23
2351,F,2025-04-22
2352,B,2024-10-31
2353,F,2025-04-04
2354,A,2024-11-21
2355,A,2024-08-25
2356,F,2025-05-11
2357,D,2025-02-06
2358,C,2024-10-31
2359,F,2025-01-19
2360,A,2024-08-30
2361,D,2024-10-10
2362,C,2024-11-09
2363,C,2024-11-17
2364,A,2024-12-14
2365,F,2025-03-29
2366,C,2024-12-08
2367,A,2024-05-28
2368,F,2025-02-10
2369,A,2024-11-19
2370,F,2024-11-14
2371,B,2025-03-06
2372,B,2024-10-01
2373,A,2024-09-19
2374,D,2025-04-09
2375,B,2025-02-10
2376,C,2024-12-21
2377,C,2025-02-14
2378,D,2024-12-26
2379,B,2024-11-23
2380,A,2024-08-04
2381,F,2024-11-15
2382,C,2025-03-06
2383,F,2025-02-18
2384,D,2024-10-12
2385,B,2024-09-02
2386,B,2024-07-28
2387,B,2024-12-27
2388,D,2024-06-04
2389,F,2024-09-26
2390,A,2025-02-07
2391,B,2024-08-17
2392,F,2025-01-15
2393,C,2024-09-04
2394,C,2024-11-23
2395,B,2024-06-02
2396,C,2025-01-31
2397,F,2024-08-24
2398,D,2024-10-06
2399,B,2025-02-18
2400,F,2024-07-16
2401,D,2025-02-19
2402,B,2024-05-29
2403,A,2024-12-22
2404,A,2025-04-28
2405,F,2024-12-09
2406,B,2024-06-03
2407,A,2025-02-26
2408,A,2025-03-03
2409,F,2025-03-30
2410,D,2024-06-16
2411,A,2025-04-15
2412,D,2025-02-26
2413,A,2024-10-25
2414,B,2025-04-02
2415,F,2024-12-09
